IN009010100,20170101,28.0885155701745
IN009010100,20170102,28.354880511072878
IN009010100,20170103,28.263515670498904
IN009010100,20170104,28.739848221943006
IN009010100,20170105,28.923862996651934
IN009010100,20170106,28.883349438596184
IN009010100,20170107,28.667811659438996
IN009010100,20170108,28.34974484623183
IN009010100,20170109,28.64980117310874
IN009010100,20170110,28.87295190104453
IN009010100,20170111,28.949307323020648
IN009010100,20170112,29.268768217325416
IN009010100,20170113,28.989081131757473
IN009010100,20170114,28.91571037116998
IN009010100,20170115,28.86673844949101
IN009010100,20170116,29.5100734399351
IN009010100,20170117,29.278714589129194
IN009010100,20170118,29.383216184189877
IN009010100,20170119,29.25564009369195
IN009010100,20170120,29.078256842105258
IN009010100,20170121,29.724510689551337
IN009010100,20170122,30.583712440876894
IN009010100,20170123,30.313066984330618
IN009010100,20170124,29.92512959373869
IN009010100,20170125,29.524623982453917
IN009010100,20170126,29.24705609621088
IN009010100,20170127,28.84548612320229
IN009010100,20170128,29.596772668932978
IN009010100,20170129,29.542708131300465
IN009010100,20170130,29.62290360644275
IN009010100,20170131,30.299341113901605
IN009010100,20170201,29.879409928858045
IN009010100,20170202,29.296737074552343
IN009010100,20170203,29.980999442430996
IN009010100,20170204,30.427273430004412
IN009010100,20170205,30.514291903042796
IN009010100,20170206,30.67834482149169
IN009010100,20170207,30.746334634311886
IN009010100,20170208,30.642074134176028
IN009010100,20170209,31.170934860861138
IN009010100,20170210,30.823074951525555
IN009010100,20170211,31.239940440738536
IN009010100,20170212,31.11892029015317
IN009010100,20170213,31.61124679659642
IN009010100,20170214,31.723934571175946
IN009010100,20170215,31.849405805571777
IN009010100,20170216,31.89552223849902
IN009010100,20170217,32.59307531306537
IN009010100,20170218,32.37084653243849
IN009010100,20170219,32.58514135139541
IN009010100,20170220,32.152533063303565
IN009010100,20170221,32.23119357168653
IN009010100,20170222,32.47730568516202
IN009010100,20170223,32.45749451513824
IN009010100,20170224,32.48277473752283
IN009010100,20170225,32.79402830317669
IN009010100,20170226,33.39226364578981
IN009010100,20170227,32.93480486742189
IN009010100,20170228,32.835297447049356
IN009010100,20170229,32.57808219178082
IN009010100,20170301,32.845306660804575
IN009010100,20170302,33.06066066066067
IN009010100,20170303,32.97609157944158
IN009010100,20170304,32.96757828190217
IN009010100,20170305,33.84685519163216
IN009010100,20170306,33.525606335934796
IN009010100,20170307,33.27659709945166
IN009010100,20170308,32.613728237774275
IN009010100,20170309,32.491383288997156
IN009010100,20170310,32.041297441642755
IN009010100,20170311,32.745345764179916
IN009010100,20170312,32.78027787911954
IN009010100,20170313,33.14357056670247
IN009010100,20170314,33.39776262091734
IN009010100,20170315,33.42912572913261
IN009010100,20170316,33.14437947882736
IN009010100,20170317,33.46477390220841
IN009010100,20170318,34.04095944378025
