IN011170400,20160101,23.997226345808258
IN011170400,20160102,23.946048945051167
IN011170400,20160103,25.414343120492276
IN011170400,20160104,25.55431180738548
IN011170400,20160105,25.385878884510092
IN011170400,20160106,25.349440017454
IN011170400,20160107,24.629469632164245
IN011170400,20160108,24.60083814127553
IN011170400,20160109,25.320153386949656
IN011170400,20160110,24.817648119807615
IN011170400,20160111,24.893083621416764
IN011170400,20160112,26.94802810204391
IN011170400,20160113,26.85142709012582
IN011170400,20160114,27.246563597873212
IN011170400,20160115,26.911033190254525
IN011170400,20160116,25.608881391161788
IN011170400,20160117,27.52539038298626
IN011170400,20160118,26.01173753872149
IN011170400,20160119,26.275301211038727
IN011170400,20160120,25.9377028579932
IN011170400,20160121,24.939411158509273
IN011170400,20160122,25.468930168028365
IN011170400,20160123,25.543615048917545
IN011170400,20160124,25.495539462400842
IN011170400,20160125,26.30266409704116
IN011170400,20160126,26.326119344158926
IN011170400,20160127,26.409778994557584
IN011170400,20160128,27.242693992368025
IN011170400,20160129,27.06555656121497
IN011170400,20160130,27.049287222604676
IN011170400,20160131,27.995117748420444
IN011170400,20160201,27.844321828622014
IN011170400,20160202,27.734860343372766
IN011170400,20160203,28.307470312068492
IN011170400,20160204,27.575501163588953
IN011170400,20160205,28.481531643343992
IN011170400,20160206,29.638068878703763
IN011170400,20160207,28.689182269791225
IN011170400,20160208,27.795629227557413
IN011170400,20160209,26.794767846962685
IN011170400,20160210,27.577639611487854
IN011170400,20160211,28.281138843672743
IN011170400,20160212,27.90237646415852
IN011170400,20160213,28.137303308942563
IN011170400,20160214,28.58885571826147
IN011170400,20160215,29.094724906330107
IN011170400,20160216,28.77573848805216
IN011170400,20160217,28.37043612504823
IN011170400,20160218,28.70731020027945
IN011170400,20160219,29.2277050742476
IN011170400,20160220,31.108300680552688
IN011170400,20160221,31.882948033003814
IN011170400,20160222,32.07033229366603
IN011170400,20160223,32.013938777557854
IN011170400,20160224,31.807450224245724
IN011170400,20160225,30.885438205605446
IN011170400,20160226,31.512014645428614
IN011170400,20160227,31.754120419797353
IN011170400,20160228,31.8105745123219
IN011170400,20160229,33.35714285714285
IN011170400,20160301,30.96501250664212
IN011170400,20160302,31.989239782442343
IN011170400,20160303,31.83747048266742
IN011170400,20160304,32.31966380814356
IN011170400,20160305,33.08393763787666
IN011170400,20160306,32.97544765369531
IN011170400,20160307,32.17842102968743
IN011170400,20160308,32.88775678679156
IN011170400,20160309,32.7232118582035
IN011170400,20160310,32.89715627095909
IN011170400,20160311,33.81485041826173
IN011170400,20160312,33.59050337033435
IN011170400,20160313,32.77137738507297
IN011170400,20160314,32.76838484289941
IN011170400,20160315,34.47479870038142
IN011170400,20160316,35.06466708111644
IN011170400,20160317,35.0048254234475
IN011170400,20160318,36.27975347876232
IN011170400,20160319,36.00374767011947
IN011170400,20160320,36.6569741659886
IN011170400,20160321,36.63413317693123
IN011170400,20160322,35.679467275005614
IN011170400,20160323,36.567256357733314
IN011170400,20160324,36.84840240430245
IN011170400,20160325,35.95174845832871
IN011170400,20160326,35.82423095227793
IN011170400,20160327,36.46968071900294
IN011170400,20160328,37.185421716752444
IN011170400,20160329,37.31774236776064
IN011170400,20160330,36.52748893449364
IN011170400,20160331,37.287322040601104
IN011170400,20160401,37.34988961865514
IN011170400,20160402,37.27256397853178
IN011170400,20160403,37.15493295403709
IN011170400,20160404,36.665442007131865
IN011170400,20160405,36.83720950240357
IN011170400,20160406,38.20372901477907
IN011170400,20160407,38.02217984700489
IN011170400,20160408,37.88343740374655
IN011170400,20160409,38.12984944945577
IN011170400,20160410,38.57631139371991
IN011170400,20160411,38.492289535212734
IN011170400,20160412,38.54370268589742
IN011170400,20160413,37.391400154173
IN011170400,20160414,38.096055513196944
IN011170400,20160415,39.220408820215695
IN011170400,20160416,38.67308739322256
IN011170400,20160417,38.836735033490044
IN011170400,20160418,38.4510723385347
IN011170400,20160419,38.339867330016595
IN011170400,20160420,37.81639048600566
IN011170400,20160421,38.188582951176016
IN011170400,20160422,38.60449382168781
IN011170400,20160423,38.77569059031282
IN011170400,20160424,39.30908700878709
IN011170400,20160425,39.49346178805924
IN011170400,20160426,40.39194472899714
IN011170400,20160427,40.792633961315204
IN011170400,20160428,41.32442588726512
IN011170400,20160429,41.62481035679245
IN011170400,20160430,41.57266419981501
IN011170400,20160501,40.78936877076411
IN011170400,20160502,40.80239376353661
IN011170400,20160503,40.93378429944149
IN011170400,20160504,40.230000230505034
IN011170400,20160505,40.097679929671685
IN011170400,20160506,39.57817972893098
IN011170400,20160507,39.956248407643315
IN011170400,20160508,39.41042081378677
IN011170400,20160509,39.364348531499445
IN011170400,20160510,39.60914771391137
IN011170400,20160511,39.23853872687363
IN011170400,20160512,39.23290635209851
IN011170400,20160513,39.72083400619522
IN011170400,20160514,39.635296049788195
IN011170400,20160515,40.37773532715047
IN011170400,20160516,40.844052098408106
IN011170400,20160517,41.34074064249145
IN011170400,20160518,40.88040148905253
IN011170400,20160519,40.21082908585947
IN011170400,20160520,40.21080373531801
IN011170400,20160521,39.858843488304935
IN011170400,20160522,39.90758587009605
IN011170400,20160523,39.758481354317574
IN011170400,20160524,40.47315344285819
IN011170400,20160525,40.53876752361799
IN011170400,20160526,40.3175046078682
IN011170400,20160527,40.21153683359947
IN011170400,20160528,40.41705918531484
IN011170400,20160529,40.365566666666666
IN011170400,20160530,39.80673598778443
IN011170400,20160531,40.472904096924886
IN011170400,20160601,39.38415653495439
IN011170400,20160602,38.40178074799718
IN011170400,20160603,38.183804325054126
IN011170400,20160604,37.93915504977181
IN011170400,20160605,39.239903438929346
IN011170400,20160606,37.486831745531845
IN011170400,20160607,37.961868566344364
IN011170400,20160608,37.1559513569443
IN011170400,20160609,36.96962733479711
IN011170400,20160610,37.3365539090253
IN011170400,20160611,37.38783305509182
IN011170400,20160612,36.60647613757669
IN011170400,20160613,36.31676631671452
IN011170400,20160614,35.097896001677384
IN011170400,20160615,34.24059105233121
IN011170400,20160616,32.01548312609299
IN011170400,20160617,33.026930421936385
IN011170400,20160618,33.851521403237726
IN011170400,20160619,34.78903746636306
IN011170400,20160620,33.653630630246724
IN011170400,20160621,34.27449791747467
IN011170400,20160622,34.37763330118489
IN011170400,20160623,33.368457641228055
IN011170400,20160624,32.28043924854711
IN011170400,20160625,31.989151014753517
IN011170400,20160626,33.506814506524925
IN011170400,20160627,33.58830972118926
IN011170400,20160628,33.237945732404626
IN011170400,20160629,33.46475039830057
IN011170400,20160630,33.82137305870981
IN011170400,20160701,33.45264582608348
IN011170400,20160702,32.31719186137484
IN011170400,20160703,31.991909399426227
IN011170400,20160704,32.12035910128405
IN011170400,20160705,30.772848805693812
IN011170400,20160706,31.73080546396609
IN011170400,20160707,32.3006911477241
IN011170400,20160708,31.296615303392294
IN011170400,20160709,31.454713382158204
IN011170400,20160710,30.70964019152232
IN011170400,20160711,31.869202231829433
IN011170400,20160712,31.00637004600282
IN011170400,20160713,31.08937370481235
IN011170400,20160714,31.475851505397685
IN011170400,20160715,30.145192773251065
IN011170400,20160716,30.110255881786287
IN011170400,20160717,29.643113822730967
IN011170400,20160718,30.773915465977794
IN011170400,20160719,29.61253060225233
IN011170400,20160720,28.85329938468067
IN011170400,20160721,28.639802080285172
IN011170400,20160722,28.78809418738321
IN011170400,20160723,28.596940860288775
IN011170400,20160724,28.603736957880052
IN011170400,20160725,28.4237734013416
IN011170400,20160726,28.418068203304657
IN011170400,20160727,28.789993192648048
IN011170400,20160728,28.159800627418505
IN011170400,20160729,28.23008111316276
IN011170400,20160730,28.68274727462207
IN011170400,20160731,28.102497076125474
IN011170400,20160801,28.121020961527663
IN011170400,20160802,29.206585753585674
IN011170400,20160803,29.7581094802917
IN011170400,20160804,28.269390702801317
IN011170400,20160805,28.550494456921022
IN011170400,20160806,27.50182555141115
IN011170400,20160807,28.271659585037213
IN011170400,20160808,27.338108621593285
IN011170400,20160809,28.037465004967032
IN011170400,20160810,28.044391278153668
IN011170400,20160811,28.205992678482154
IN011170400,20160812,28.286768754528087
IN011170400,20160813,28.21494302211268
IN011170400,20160814,28.355054879941306
IN011170400,20160815,27.787801657901007
IN011170400,20160816,28.031101207590563
IN011170400,20160817,29.475028497245262
IN011170400,20160818,28.264635655078564
IN011170400,20160819,28.408928766301095
IN011170400,20160820,29.162879837671987
IN011170400,20160821,28.71901852865746
IN011170400,20160822,28.67730619156298
IN011170400,20160823,29.837673382087388
IN011170400,20160824,28.89598889391103
IN011170400,20160825,29.199732793831366
IN011170400,20160826,29.626980309634753
IN011170400,20160827,29.194884371455093
IN011170400,20160828,28.803289772211635
IN011170400,20160829,29.533649661508708
IN011170400,20160830,29.215248550174955
IN011170400,20160831,29.833008245897595
IN011170400,20160901,29.947237950098454
IN011170400,20160902,30.400841933964287
IN011170400,20160903,30.654683417548142
IN011170400,20160904,29.81627548302066
IN011170400,20160905,29.689357022218147
IN011170400,20160906,28.763204115712767
IN011170400,20160907,29.751265360274708
IN011170400,20160908,30.366652514859396
IN011170400,20160909,29.612762675313647
IN011170400,20160910,30.25843350667677
IN011170400,20160911,31.105629513189562
IN011170400,20160912,31.467670437129684
IN011170400,20160913,31.456121679637597
IN011170400,20160914,30.67063887750109
IN011170400,20160915,30.550131172461146
IN011170400,20160916,30.652897226073172
IN011170400,20160917,30.809387368783348
IN011170400,20160918,30.631320214875558
IN011170400,20160919,30.505499140270842
IN011170400,20160920,31.469884626220576
IN011170400,20160921,31.45588967577736
IN011170400,20160922,31.404476992668847
IN011170400,20160923,31.445491693641166
IN011170400,20160924,31.658931636245196
IN011170400,20160925,31.55958513566654
IN011170400,20160926,32.314601246327285
IN011170400,20160927,32.71862810136659
IN011170400,20160928,33.23185275104572
IN011170400,20160929,32.67535071369727
IN011170400,20160930,32.65377410468319
IN011170400,20161001,34.07989945690579
IN011170400,20161002,33.47769870861209
IN011170400,20161003,33.3681578362293
IN011170400,20161004,33.06933418573604
IN011170400,20161005,33.08165434264945
IN011170400,20161006,32.74300133202245
IN011170400,20161007,33.34081312964842
IN011170400,20161008,32.80826599240497
IN011170400,20161009,33.604028990531496
IN011170400,20161010,33.267914716588656
IN011170400,20161011,33.852047583337
IN011170400,20161012,33.515932392273406
IN011170400,20161013,34.21713462880392
IN011170400,20161014,33.81730222501033
