IN003041800,20180101,24.483737021770843
IN003041800,20180102,24.654863086445374
IN003041800,20180103,24.53424476056032
IN003041800,20180104,24.1240683264486
IN003041800,20180105,22.960208345176515
IN003041800,20180106,24.261478985123503
IN003041800,20180107,24.83836899358836
IN003041800,20180108,23.897425820170465
IN003041800,20180109,21.807539341037625
IN003041800,20180110,22.113860795276096
IN003041800,20180111,22.33336427319901
IN003041800,20180112,21.849161671853736
IN003041800,20180113,22.44609753823199
IN003041800,20180114,23.442455043686856
IN003041800,20180115,24.541861094950548
IN003041800,20180116,23.352632022531097
IN003041800,20180117,23.837562831611287
IN003041800,20180118,24.434498834498825
IN003041800,20180119,23.965190929136938
IN003041800,20180120,24.01352503393671
IN003041800,20180121,24.08137984855835
IN003041800,20180122,23.690355299866887
IN003041800,20180123,23.69831608982352
IN003041800,20180124,24.691522009731806
IN003041800,20180125,23.392611455496805
IN003041800,20180126,23.88782971864009
IN003041800,20180127,24.645849030955063
IN003041800,20180128,26.1502743405496
IN003041800,20180129,25.866934648774404
IN003041800,20180130,25.826427184612143
IN003041800,20180131,26.22848576008866
IN003041800,20180201,26.304421963115388
IN003041800,20180202,25.986210068060586
IN003041800,20180203,26.15455399025194
IN003041800,20180204,26.56858572047888
IN003041800,20180205,26.32811144369623
IN003041800,20180206,26.90264521894548
IN003041800,20180207,27.534811875219788
IN003041800,20180208,27.738778469898563
IN003041800,20180209,27.477682539520174
IN003041800,20180210,27.392607360207577
IN003041800,20180211,28.365036311275276
IN003041800,20180212,28.194093616094122
IN003041800,20180213,28.362860926177945
IN003041800,20180214,26.809044094752217
IN003041800,20180215,25.690448056675137
IN003041800,20180216,26.378019088465596
IN003041800,20180217,25.595637057740817
IN003041800,20180218,27.144178978471924
IN003041800,20180219,26.96066452704384
IN003041800,20180220,26.978801749221518
IN003041800,20180221,26.99614035087719
IN003041800,20180222,26.596814002540405
IN003041800,20180223,28.71777861366644
IN003041800,20180224,30.17260934326339
IN003041800,20180225,28.94206780640248
IN003041800,20180226,28.7262163965728
IN003041800,20180227,29.279341287841447
IN003041800,20180228,29.074202655665843
IN003041800,20180229,29.63178571428574
IN003041800,20180301,29.347399522113008
IN003041800,20180302,29.783689277243525
